FWC CONSTANT T_ALERTE LIST;CONSTANT BLOCK: CST_ALERTE;DATE: 2020/12/02_11:35:15;VARIANTE: ;ISSUE: ;;;;;;;;;;;;;;;;;
NAME;IDALERTE;PRIORITY;TITLE;TYPE;SUBTYPE;Spare CLR;Spare RCL;C;EC;FLIGHTPHASE;TD;Sound;SynthVoice;Hybride;SystPage;ML;Msg Spare;Msg CMF Compute;Msg CMF Display;Msg Classe4;CL Phase
FWDA_31_19_060;3119H060;1494;OVHD PNL LOWER CTR CTL PNL;DA_ITEM;DA_ONLY;;;;;12XXXXX8XXXCD;1.00;NO_SOUND;NO_SYNTHVOICE;NO_HYBRIDE;NO_SYSTPAGE;NO_ML;FAUX;VRAI;FAUX;FAUX;0
FWDA_31_19_070;3119H070;1495;OVHD PNL LOWER L DEGRADED;DA_ITEM;DA_ONLY;;;;;1XXXXXX8XXXCD;1.00;NO_SOUND;NO_SYNTHVOICE;NO_HYBRIDE;NO_SYSTPAGE;NO_ML;FAUX;VRAI;FAUX;FAUX;0
FWDA_31_19_080;3119H080;1496;OVHD PNL LOWER L DEGRADED+FUEL JTSN;DA_ITEM;DA_ONLY;;;;;12XXXXX8XXXCD;1.00;NO_SOUND;NO_SYNTHVOICE;NO_HYBRIDE;NO_SYSTPAGE;NO_ML;FAUX;VRAI;FAUX;FAUX;0
FWDA_31_19_090;3119H090;1497;OVHD PNL LOWER R DEGRADED;DA_ITEM;DA_ONLY;;;;;1XXXXXX8XXXCD;1.00;NO_SOUND;NO_SYNTHVOICE;NO_HYBRIDE;NO_SYSTPAGE;NO_ML;FAUX;VRAI;FAUX;FAUX;0
FWDA_31_19_100;3119H100;1498;OVHD PNL VENT CAB FANS CTL;DA_ITEM;DA_ONLY;;;;;12XXXXX8XXXCD;1.00;NO_SOUND;NO_SYNTHVOICE;NO_HYBRIDE;NO_SYSTPAGE;NO_ML;FAUX;VRAI;FAUX;FAUX;0
FWDA_31_19_110;3119H110;1499;OVHD PNL MAINT DEGRADED;DA_ITEM;DA_ONLY;;;;;1XXXXXX8XXXCD;1.00;NO_SOUND;NO_SYNTHVOICE;NO_HYBRIDE;NO_SYSTPAGE;NO_ML;FAUX;VRAI;FAUX;FAUX;0
FWDA_31_19_120;3119H120;1500;OVHD PNL MID L DEGRADED;DA_ITEM;DA_ONLY;;;;;1XXXXXX8XXXCD;1.00;NO_SOUND;NO_SYNTHVOICE;NO_HYBRIDE;NO_SYSTPAGE;NO_ML;FAUX;VRAI;FAUX;FAUX;0
FWDA_31_19_130;3119H130;1501;OVHD PNL MID R DEGRADED;DA_ITEM;DA_ONLY;;;;;1XXXXXX8XXXCD;1.00;NO_SOUND;NO_SYNTHVOICE;NO_HYBRIDE;NO_SYSTPAGE;NO_ML;FAUX;VRAI;FAUX;FAUX;0
FWDA_31_19_140;3119H140;1502;OVHD PNL - ELEC PAX SYS CTL;DA_ITEM;DA_ONLY;;;;;12XXXXX8XXXCD;1.00;NO_SOUND;NO_SYNTHVOICE;NO_HYBRIDE;NO_SYSTPAGE;NO_ML;FAUX;VRAI;FAUX;FAUX;0
FWDA_31_28_020;3128H020;1503;TAIL STRIKE DET;DA_ITEM;DA_ONLY;;;;;12XXXXX8XXXCD;1.00;NO_SOUND;NO_SYNTHVOICE;NO_HYBRIDE;NO_SYSTPAGE;NO_ML;FAUX;VRAI;FAUX;FAUX;0
FWDA_31_33_010;3133H010;1504;RECORDER SYSTEM;DA_ITEM;DA_ONLY;;;;;12XXXXX8XXXCD;1.00;NO_SOUND;NO_SYNTHVOICE;NO_HYBRIDE;NO_SYSTPAGE;NO_ML;FAUX;VRAI;FAUX;FAUX;0
FWDA_31_33_020;3133H020;1505;RECORDER DIGITAL FLIGHT DATA RECORDER;DA_ITEM;DA_ONLY;;;;;12XXXXX8XXXCD;1.00;NO_SOUND;NO_SYNTHVOICE;NO_HYBRIDE;NO_SYSTPAGE;NO_ML;FAUX;VRAI;FAUX;FAUX;0
FWDA_31_33_070;3133H070;1506;RECORDER ACCELEROMETER;DA_ITEM;DA_ONLY;;;;;12XXXXX8XXXCD;1.00;NO_SOUND;NO_SYNTHVOICE;NO_HYBRIDE;NO_SYSTPAGE;NO_ML;FAUX;VRAI;FAUX;FAUX;0
FWDA_31_33_080;3133H080;1507;RECORDER VQAR;DA_ITEM;DA_ONLY;;;;;12XXXXX8XXXCD;1.00;NO_SOUND;NO_SYNTHVOICE;NO_HYBRIDE;NO_SYSTPAGE;NO_ML;FAUX;VRAI;FAUX;FAUX;0
FWDA_31_34_100;3134H100;1508;RECORDER DIGITAL FLIGHT DATA RECORDER;DA_ITEM;DA_ONLY;;;;;12XXXXX8XXXCD;1.00;NO_SOUND;NO_SYNTHVOICE;NO_HYBRIDE;NO_SYSTPAGE;NO_ML;FAUX;VRAI;FAUX;FAUX;0
FWDA_31_34_110;3134H110;1509;RECORDER CVR (RALS);DA_ITEM;DA_ONLY;;;;;12XXXXX8XXXCD;1.00;NO_SOUND;NO_SYNTHVOICE;NO_HYBRIDE;NO_SYSTPAGE;NO_ML;FAUX;VRAI;FAUX;FAUX;0
FWDA_31_34_120;3134H120;1510;RECORDER VIDEO;DA_ITEM;DA_ONLY;;;;;12XXXXX8XXXCD;1.00;NO_SOUND;NO_SYNTHVOICE;NO_HYBRIDE;NO_SYSTPAGE;NO_ML;FAUX;VRAI;FAUX;FAUX;0
FWDA_31_34_130;3134H130;1511;RECORDER EJECTION FUNCTION;DA_ITEM;DA_ONLY;;;;;12XXXXX8XXXCD;1.00;NO_SOUND;NO_SYNTHVOICE;NO_HYBRIDE;NO_SYSTPAGE;NO_ML;FAUX;VRAI;FAUX;FAUX;0
FWDA_31_34_141;3134H141;613;RECORDER EJECTED;DA_ITEM;NO_SUBTYPE;;;;;123XXXX8XXXCD;1.00;NO_SOUND;NO_SYNTHVOICE;NO_HYBRIDE;NO_SYSTPAGE;NO_ML;FAUX;VRAI;FAUX;FAUX;0
FWDA_31_34_151;3134H151;269;COM ELT;DA_ITEM;NO_SUBTYPE;;;;;12XXXXX8XXXCD;1.00;NO_SOUND;NO_SYNTHVOICE;NO_HYBRIDE;NO_SYSTPAGE;NO_ML;FAUX;VRAI;FAUX;FAUX;0
FWDA_31_34_161;3134H161;270;COM ELT;DA_ITEM;NO_SUBTYPE;;;;;12XXXXX8XXXCD;1.00;NO_SOUND;NO_SYNTHVOICE;NO_HYBRIDE;NO_SYSTPAGE;NO_ML;FAUX;VRAI;FAUX;FAUX;0
FWDA_31_34_170;3134H170;271;COM ELT DEGRADED;DA_ITEM;DA_ONLY;;;;;1XXXXXX8XXXCD;1.00;NO_SOUND;NO_SYNTHVOICE;NO_HYBRIDE;NO_SYSTPAGE;NO_ML;FAUX;VRAI;FAUX;FAUX;0
FWDA_31_34_181;3134H181;272;COM ELT EMITTING;DA_ITEM;NO_SUBTYPE;;;;;12XXXXX8XXXCD;1.00;NO_SOUND;NO_SYNTHVOICE;NO_HYBRIDE;NO_SYSTPAGE;NO_ML;FAUX;VRAI;FAUX;FAUX;0
FWDA_31_50_011;3150H011;614;FWS - FWS 1;DA_ITEM;NO_SUBTYPE;;;;;12XXXXX8XXXCD;1.00;NO_SOUND;NO_SYNTHVOICE;NO_HYBRIDE;NO_SYSTPAGE;NO_ML;FAUX;VRAI;FAUX;FAUX;0
FWDA_31_50_012;3150H012;15;IMA - CPIOM J11;DA_ITEM;DA_MULTI;;;;;12XXXXX8XXXCD;1.00;NO_SOUND;NO_SYNTHVOICE;NO_HYBRIDE;NO_SYSTPAGE;NO_ML;FAUX;VRAI;FAUX;FAUX;0
FWDA_31_50_021;3150H021;615;FWS - FWS 2;DA_ITEM;NO_SUBTYPE;;;;;12XXXXX8XXXCD;1.00;NO_SOUND;NO_SYNTHVOICE;NO_HYBRIDE;NO_SYSTPAGE;NO_ML;FAUX;VRAI;FAUX;FAUX;0
FWDA_31_50_022;3150H022;17;IMA - CPIOM J12;DA_ITEM;DA_MULTI;;;;;12XXXXX8XXXCD;1.00;NO_SOUND;NO_SYNTHVOICE;NO_HYBRIDE;NO_SYSTPAGE;NO_ML;FAUX;VRAI;FAUX;FAUX;0
FWDA_31_50_041;3150H041;616;FWS - ECP;DA_ITEM;NO_SUBTYPE;;;;;12XXXXX8XXXCD;1.00;NO_SOUND;NO_SYNTHVOICE;NO_HYBRIDE;NO_SYSTPAGE;NO_ML;FAUX;VRAI;FAUX;FAUX;0
FWDA_31_50_051;3150H051;617;FWS - FWS 1+2;DA_ITEM;NO_SUBTYPE;;;;;12XXXXX89XXXD;1.00;NO_SOUND;NO_SYNTHVOICE;NO_HYBRIDE;NO_SYSTPAGE;NO_ML;FAUX;VRAI;FAUX;FAUX;0
FWDA_31_50_060;3150H060;1512;FWS ATQC DATABASE;DA_ITEM;DA_ONLY;;;;;12XXXXX8XXXCD;1.00;NO_SOUND;NO_SYNTHVOICE;NO_HYBRIDE;NO_SYSTPAGE;NO_ML;FAUX;VRAI;FAUX;FAUX;0
FWDA_31_50_070;3150H070;1513;FWS CPNY DATABASE;DA_ITEM;DA_ONLY;;;;;12XXXXX8XXXCD;1.00;NO_SOUND;NO_SYNTHVOICE;NO_HYBRIDE;NO_SYSTPAGE;NO_ML;FAUX;VRAI;FAUX;FAUX;0
FWDA_31_50_080;3150H080;1514;FWS CONFIGURATION DISAGREE;DA_ITEM;DA_ONLY;;;;;12XXXXX8XXXCD;1.00;NO_SOUND;NO_SYNTHVOICE;NO_HYBRIDE;NO_SYSTPAGE;NO_ML;FAUX;VRAI;FAUX;FAUX;0
FWDA_31_50_090;3150H090;1515;FWS ECP 1;DA_ITEM;DA_ONLY;;;;;12XXXXX8XXXCD;1.00;NO_SOUND;NO_SYNTHVOICE;NO_HYBRIDE;NO_SYSTPAGE;NO_ML;FAUX;VRAI;FAUX;FAUX;0
FWDA_31_50_110;3150H110;1516;FWS ECP 2;DA_ITEM;DA_ONLY;;;;;1XXXXXX8XXXCD;1.00;NO_SOUND;NO_SYNTHVOICE;NO_HYBRIDE;NO_SYSTPAGE;NO_ML;FAUX;VRAI;FAUX;FAUX;0
FWDA_31_50_120;3150H120;1899;DISPATCH DA SEPARATION;DA_ITEM;DA_SEPARATION;;;;;123XXXXXXXXXX;1.00;NO_SOUND;NO_SYNTHVOICE;NO_HYBRIDE;NO_SYSTPAGE;NO_ML;FAUX;VRAI;FAUX;FAUX;0
FWDA_31_50_130;3150H130;1517;FWS 1;DA_ITEM;DA_ONLY;;;;;12XXXXX8XXXCD;1.00;NO_SOUND;NO_SYNTHVOICE;NO_HYBRIDE;NO_SYSTPAGE;NO_ML;FAUX;VRAI;FAUX;FAUX;0
FWDA_31_50_140;3150H140;1518;FWS 2;DA_ITEM;DA_ONLY;;;;;12XXXXX8XXXCD;1.00;NO_SOUND;NO_SYNTHVOICE;NO_HYBRIDE;NO_SYSTPAGE;NO_ML;FAUX;VRAI;FAUX;FAUX;0
FWDA_31_60_051;3160H051;618;CDS - DISPLAY DISAGREE;DA_ITEM;NO_SUBTYPE;;;;;12XXXXX8XXXCD;1.00;NO_SOUND;NO_SYNTHVOICE;NO_HYBRIDE;NO_SYSTPAGE;NO_ML;FAUX;VRAI;FAUX;FAUX;0
FWDA_31_60_060;3160H060;1519;CDS CENTER UPPER DU MONITORING;DA_ITEM;DA_ONLY;;;;;12XXXXX8XXXCD;1.00;NO_SOUND;NO_SYNTHVOICE;NO_HYBRIDE;NO_SYSTPAGE;NO_ML;FAUX;VRAI;FAUX;FAUX;0
FWDA_31_60_070;3160H070;1520;CDS CAPT INNER DU MONITORING;DA_ITEM;DA_ONLY;;;;;12XXXXX8XXXCD;1.00;NO_SOUND;NO_SYNTHVOICE;NO_HYBRIDE;NO_SYSTPAGE;NO_ML;FAUX;VRAI;FAUX;FAUX;0
FWDA_31_60_080;3160H080;1521;CDS F/O INNER DU MONITORING;DA_ITEM;DA_ONLY;;;;;12XXXXX8XXXCD;1.00;NO_SOUND;NO_SYNTHVOICE;NO_HYBRIDE;NO_SYSTPAGE;NO_ML;FAUX;VRAI;FAUX;FAUX;0
FWDA_31_60_110;3160H110;1525;CDS CENTER LOWER DU MONITORING;DA_ITEM;DA_ONLY;;;;;12XXXXX8XXXCD;1.00;NO_SOUND;NO_SYNTHVOICE;NO_HYBRIDE;NO_SYSTPAGE;NO_ML;FAUX;VRAI;FAUX;FAUX;0
FWDA_31_60_120;3160H120;1526;CDS SYSTEM VERSIONS DISAGREE;DA_ITEM;DA_ONLY;;;;;12XXXXX8XXXCD;1.00;NO_SOUND;NO_SYNTHVOICE;NO_HYBRIDE;NO_SYSTPAGE;NO_ML;FAUX;VRAI;FAUX;FAUX;0
FWDA_31_60_130;3160H130;1527;CDS BACKUP SD DATA;DA_ITEM;DA_ONLY;;;;;1XXXXXX8XXXCD;1.00;NO_SOUND;NO_SYNTHVOICE;NO_HYBRIDE;NO_SYSTPAGE;NO_ML;FAUX;VRAI;FAUX;FAUX;0
FWDA_31_60_140;3160H140;1528;CDS FWS BACKUP PROCEDURE DATA;DA_ITEM;DA_ONLY;;;;;1XXXXXX8XXXCD;1.00;NO_SOUND;NO_SYNTHVOICE;NO_HYBRIDE;NO_SYSTPAGE;NO_ML;FAUX;VRAI;FAUX;FAUX;0
FWDA_31_60_151;3160H151;619;CDS - CAPT OUTER DU;DA_ITEM;NO_SUBTYPE;;;;;12XXXXX8XXXCD;1.00;NO_SOUND;NO_SYNTHVOICE;NO_HYBRIDE;NO_SYSTPAGE;NO_ML;FAUX;VRAI;FAUX;FAUX;0
FWDA_31_60_161;3160H161;620;CDS - CAPT INNER DU;DA_ITEM;NO_SUBTYPE;;;;;12XXXXX8XXXCD;1.00;NO_SOUND;NO_SYNTHVOICE;NO_HYBRIDE;NO_SYSTPAGE;NO_ML;FAUX;VRAI;FAUX;FAUX;0
FWDA_31_60_181;3160H181;621;CDS - CENTER UPPER DU;DA_ITEM;NO_SUBTYPE;;;;;12XXXXX8XXXCD;1.00;NO_SOUND;NO_SYNTHVOICE;NO_HYBRIDE;NO_SYSTPAGE;NO_ML;FAUX;VRAI;FAUX;FAUX;0
FWDA_31_60_191;3160H191;622;CDS - CENTER LOWER DU;DA_ITEM;NO_SUBTYPE;;;;;12XXXXX8XXXCD;1.00;NO_SOUND;NO_SYNTHVOICE;NO_HYBRIDE;NO_SYSTPAGE;NO_ML;FAUX;VRAI;FAUX;FAUX;0
FWDA_31_60_201;3160H201;623;CDS - F/O OUTER DU;DA_ITEM;NO_SUBTYPE;;;;;12XXXXX8XXXCD;1.00;NO_SOUND;NO_SYNTHVOICE;NO_HYBRIDE;NO_SYSTPAGE;NO_ML;FAUX;VRAI;FAUX;FAUX;0
FWDA_31_60_211;3160H211;624;CDS - F/O INNER DU;DA_ITEM;NO_SUBTYPE;;;;;12XXXXX8XXXCD;1.00;NO_SOUND;NO_SYNTHVOICE;NO_HYBRIDE;NO_SYSTPAGE;NO_ML;FAUX;VRAI;FAUX;FAUX;0
FWDA_31_60_241;3160H241;625;CDS - CENTER LOWER DU ACCESS;DA_ITEM;NO_SUBTYPE;;;;;12XXXXX8XXXCD;1.00;NO_SOUND;NO_SYNTHVOICE;NO_HYBRIDE;NO_SYSTPAGE;NO_ML;FAUX;VRAI;FAUX;FAUX;0
FWDA_31_60_250;3160H250;1529;CDS MAILBOX ACCESS;DA_ITEM;DA_ONLY;;;;;12XXXXX8XXXCD;1.00;NO_SOUND;NO_SYNTHVOICE;NO_HYBRIDE;NO_SYSTPAGE;NO_ML;FAUX;VRAI;FAUX;FAUX;0
FWDA_31_60_260;3160H260;1522;CDS AVNCS NETWORK A COM REDUNDANCY;DA_ITEM;DA_ONLY;;;;;1XXXXXX8XXXCD;1.00;NO_SOUND;NO_SYNTHVOICE;NO_HYBRIDE;NO_SYSTPAGE;NO_ML;FAUX;VRAI;FAUX;FAUX;0
FWDA_31_60_270;3160H270;1523;CDS AVNCS NETWORK B COM REDUNDANCY;DA_ITEM;DA_ONLY;;;;;1XXXXXX8XXXCD;1.00;NO_SOUND;NO_SYNTHVOICE;NO_HYBRIDE;NO_SYSTPAGE;NO_ML;FAUX;VRAI;FAUX;FAUX;0
FWDA_31_60_280;3160H280;1524;CAN BUS REDUNDANCY;DA_ITEM;DA_ONLY;;;;;1XXXXXX8XXXCD;1.00;NO_SOUND;NO_SYNTHVOICE;NO_HYBRIDE;NO_SYSTPAGE;NO_ML;FAUX;VRAI;FAUX;FAUX;0
FWDA_31_62_051;3162H051;626;CDS - CAPT KCCU CCD;DA_ITEM;NO_SUBTYPE;;;;;12XXXXX8XXXCD;1.00;NO_SOUND;NO_SYNTHVOICE;NO_HYBRIDE;NO_SYSTPAGE;NO_ML;FAUX;VRAI;FAUX;FAUX;0
FWDA_31_62_061;3162H061;627;CDS - F/O KCCU CCD;DA_ITEM;NO_SUBTYPE;;;;;12XXXXX8XXXCD;1.00;NO_SOUND;NO_SYNTHVOICE;NO_HYBRIDE;NO_SYSTPAGE;NO_ML;FAUX;VRAI;FAUX;FAUX;0
FWDA_31_62_071;3162H071;628;CDS - CAPT KCCU KBD;DA_ITEM;NO_SUBTYPE;;;;;12XXXXX8XXXCD;1.00;NO_SOUND;NO_SYNTHVOICE;NO_HYBRIDE;NO_SYSTPAGE;NO_ML;FAUX;VRAI;FAUX;FAUX;0
FWDA_31_62_081;3162H081;629;CDS - F/O KCCU KBD;DA_ITEM;NO_SUBTYPE;;;;;12XXXXX8XXXCD;1.00;NO_SOUND;NO_SYNTHVOICE;NO_HYBRIDE;NO_SYSTPAGE;NO_ML;FAUX;VRAI;FAUX;FAUX;0
FWDA_31_62_091;3162H091;630;CDS - CAPT KCCU CCD + KBD;DA_ITEM;NO_SUBTYPE;;;;;12XXXXX8XXXCD;1.00;NO_SOUND;NO_SYNTHVOICE;NO_HYBRIDE;NO_SYSTPAGE;NO_ML;FAUX;VRAI;FAUX;FAUX;0
FWDA_31_62_101;3162H101;631;CDS - F/O KCCU CCD + KBD;DA_ITEM;NO_SUBTYPE;;;;;12XXXXX8XXXCD;1.00;NO_SOUND;NO_SYNTHVOICE;NO_HYBRIDE;NO_SYSTPAGE;NO_ML;FAUX;VRAI;FAUX;FAUX;0
FWDA_31_66_041;3166H041;632;OIS - OIS F/O ON OUTER FO;DA_ITEM;NO_SUBTYPE;;;;;12XXXXX8XXXCD;1.00;NO_SOUND;NO_SYNTHVOICE;NO_HYBRIDE;NO_SYSTPAGE;NO_ML;FAUX;VRAI;FAUX;FAUX;0
FWDA_31_66_042;3166H042;633;OIS - OIS FO DISPLAY;DA_ITEM;NO_SUBTYPE;;;;;12XXXXX8XXXCD;1.00;NO_SOUND;NO_SYNTHVOICE;NO_HYBRIDE;NO_SYSTPAGE;NO_ML;FAUX;VRAI;FAUX;FAUX;0
FWDA_31_66_043;3166H043;634;VIDEO - CMV 2;DA_ITEM;NO_SUBTYPE;;;;;12XXXXX8XXXCD;1.00;NO_SOUND;NO_SYNTHVOICE;NO_HYBRIDE;NO_SYSTPAGE;NO_ML;FAUX;VRAI;FAUX;FAUX;0
FWDA_31_66_051;3166H051;635;OIS - CAPT ON OUTER CAPT;DA_ITEM;NO_SUBTYPE;;;;;12XXXXX8XXXCD;1.00;NO_SOUND;NO_SYNTHVOICE;NO_HYBRIDE;NO_SYSTPAGE;NO_ML;FAUX;VRAI;FAUX;FAUX;0
FWDA_31_66_052;3166H052;636;OIS - OIS CAPT DISPLAY;DA_ITEM;NO_SUBTYPE;;;;;12XXXXX8XXXCD;1.00;NO_SOUND;NO_SYNTHVOICE;NO_HYBRIDE;NO_SYSTPAGE;NO_ML;FAUX;VRAI;FAUX;FAUX;0
FWDA_31_66_053;3166H053;637;VIDEO - CMV 1;DA_ITEM;NO_SUBTYPE;;;;;12XXXXX8XXXCD;1.00;NO_SOUND;NO_SYNTHVOICE;NO_HYBRIDE;NO_SYSTPAGE;NO_ML;FAUX;VRAI;FAUX;FAUX;0
FWDA_31_66_061;3166H061;638;OIS - OIS CAPT+F/O DISPLAY;DA_ITEM;NO_SUBTYPE;;;;;12XXXXX8XXXCD;1.00;NO_SOUND;NO_SYNTHVOICE;NO_HYBRIDE;NO_SYSTPAGE;NO_ML;FAUX;VRAI;FAUX;FAUX;0
FWDA_31_66_062;3166H062;639;VIDEO - CMV 1+2;DA_ITEM;NO_SUBTYPE;;;;;12XXXXX8XXXCD;1.00;NO_SOUND;NO_SYNTHVOICE;NO_HYBRIDE;NO_SYSTPAGE;NO_ML;FAUX;VRAI;FAUX;FAUX;0
FWDA_31_68_101;3168H101;640;NAV - HUD;DA_ITEM;NO_SUBTYPE;;;;;12XXXXX89XXCD;1.00;NO_SOUND;NO_SYNTHVOICE;NO_HYBRIDE;NO_SYSTPAGE;NO_ML;FAUX;VRAI;FAUX;FAUX;0
FWDA_31_68_201;3168H201;641;NAV - CAPT HUD;DA_ITEM;NO_SUBTYPE;;;;;12XXXXX89XXCD;1.00;NO_SOUND;NO_SYNTHVOICE;NO_HYBRIDE;NO_SYSTPAGE;NO_ML;FAUX;VRAI;FAUX;FAUX;0
FWDA_31_68_211;3168H211;642;NAV - F/O HUD;DA_ITEM;NO_SUBTYPE;;;;;12XXXXX89XXCD;1.00;NO_SOUND;NO_SYNTHVOICE;NO_HYBRIDE;NO_SYSTPAGE;NO_ML;FAUX;VRAI;FAUX;FAUX;0
FWDA_31_68_221;3168H221;643;NAV - CAPT+F/O HUDs;DA_ITEM;NO_SUBTYPE;;;;;12XXXXX89XXCD;1.00;NO_SOUND;NO_SYNTHVOICE;NO_HYBRIDE;NO_SYSTPAGE;NO_ML;FAUX;VRAI;FAUX;FAUX;0
FWDA_32_31_051;3231H051;644;L/G NOSE L/G HYD-MECH;DA_ITEM;NO_SUBTYPE;;;;;X23XXX789XXCX;1.00;NO_SOUND;NO_SYNTHVOICE;NO_HYBRIDE;NO_SYSTPAGE;NO_ML;FAUX;VRAI;FAUX;FAUX;0
FWDA_32_31_052;3231H052;645;L/G MAIN L/G HYD-MECH;DA_ITEM;NO_SUBTYPE;;;;;X23XXX789XXCX;1.00;NO_SOUND;NO_SYNTHVOICE;NO_HYBRIDE;NO_SYSTPAGE;NO_ML;FAUX;VRAI;FAUX;FAUX;0
FWDA_32_31_061;3231H061;646;L/G NOSE L/G HYD-MECH;DA_ITEM;NO_SUBTYPE;;;;;1XXXXX789XXXD;1.00;NO_SOUND;NO_SYNTHVOICE;NO_HYBRIDE;NO_SYSTPAGE;NO_ML;FAUX;VRAI;FAUX;FAUX;0
FWDA_32_31_062;3231H062;647;L/G MAIN L/G HYD-MECH;DA_ITEM;NO_SUBTYPE;;;;;1XXXXX789XXXD;1.00;NO_SOUND;NO_SYNTHVOICE;NO_HYBRIDE;NO_SYSTPAGE;NO_ML;FAUX;VRAI;FAUX;FAUX;0
FWDA_32_31_071;3231H071;648;L/G GEAR UPLOCK;DA_ITEM;NO_SUBTYPE;;;;;12XXXXXXXXXXD;1.00;NO_SOUND;NO_SYNTHVOICE;NO_HYBRIDE;NO_SYSTPAGE;NO_ML;FAUX;VRAI;FAUX;FAUX;0
FWDA_32_31_081;3231H081;649;L/G NOSE L/G HYD-MECH;DA_ITEM;NO_SUBTYPE;;;;;12XXXXX89XXCD;1.00;NO_SOUND;NO_SYNTHVOICE;NO_HYBRIDE;NO_SYSTPAGE;NO_ML;FAUX;VRAI;FAUX;FAUX;0
FWDA_32_31_082;3231H082;650;L/G MAIN L/G HYD-MECH;DA_ITEM;NO_SUBTYPE;;;;;12XXXXX89XXCD;1.00;NO_SOUND;NO_SYNTHVOICE;NO_HYBRIDE;NO_SYSTPAGE;NO_ML;FAUX;VRAI;FAUX;FAUX;0
FWDA_32_31_083;3231H083;651;L/G MAIN L/G NOT BRACED;DA_ITEM;NO_SUBTYPE;;;;;12XXXXX89XXCD;1.00;NO_SOUND;NO_SYNTHVOICE;NO_HYBRIDE;NO_SYSTPAGE;NO_ML;FAUX;VRAI;FAUX;FAUX;0
FWDA_32_31_111;3231H111;652;L/G RETRACTION;DA_ITEM;NO_SUBTYPE;;;;;123XX678XXXXD;1.00;NO_SOUND;NO_SYNTHVOICE;NO_HYBRIDE;NO_SYSTPAGE;NO_ML;FAUX;VRAI;FAUX;FAUX;0
FWDA_32_31_130;3231H130;1530;L/G SYSTEM DISAGREE;DA_ITEM;DA_ONLY;;;;;12XXXXX8XXXCD;1.00;NO_SOUND;NO_SYNTHVOICE;NO_HYBRIDE;NO_SYSTPAGE;NO_ML;FAUX;VRAI;FAUX;FAUX;0
FWDA_32_31_140;3231H140;1531;L/G CTL 1;DA_ITEM;DA_ONLY;;;;;12XXXXX8XXXCD;1.00;NO_SOUND;NO_SYNTHVOICE;NO_HYBRIDE;NO_SYSTPAGE;NO_ML;FAUX;VRAI;FAUX;FAUX;0
FWDA_32_31_150;3231H150;1532;L/G CTL 2;DA_ITEM;DA_ONLY;;;;;12XXXXX8XXXCD;1.00;NO_SOUND;NO_SYNTHVOICE;NO_HYBRIDE;NO_SYSTPAGE;NO_ML;FAUX;VRAI;FAUX;FAUX;0
FWDA_32_31_161;3231H161;653;L/G CTL 1+2;DA_ITEM;NO_SUBTYPE;;;;;123XXXX8XXXCD;1.00;NO_SOUND;NO_SYNTHVOICE;NO_HYBRIDE;NO_SYSTPAGE;NO_ML;FAUX;VRAI;FAUX;FAUX;0
FWDA_32_31_162;3231H162;43;L/G IMA MULTIPLE MODULES;DA_ITEM;DA_MULTI;;;;;123XXXX8XXXCD;1.00;NO_SOUND;NO_SYNTHVOICE;NO_HYBRIDE;NO_SYSTPAGE;NO_ML;FAUX;VRAI;FAUX;FAUX;0
FWDA_32_31_180;3231H180;1533;L/G WEIGHT ON WHEELS;DA_ITEM;DA_ONLY;;;;;12XXXXX8XXXCD;1.00;NO_SOUND;NO_SYNTHVOICE;NO_HYBRIDE;NO_SYSTPAGE;NO_ML;FAUX;VRAI;FAUX;FAUX;0
FWDA_32_31_200;3231H200;1534;L/G GRVTY EXTN B;DA_ITEM;DA_ONLY;;;;;12XXXXX8XXXCD;1.00;NO_SOUND;NO_SYNTHVOICE;NO_HYBRIDE;NO_SYSTPAGE;NO_ML;FAUX;VRAI;FAUX;FAUX;0
FWDA_32_31_210;3231H210;1535;L/G BOGIE POSITION;DA_ITEM;DA_ONLY;;;;;12XXXXX8XXXCD;1.00;NO_SOUND;NO_SYNTHVOICE;NO_HYBRIDE;NO_SYSTPAGE;NO_ML;FAUX;VRAI;FAUX;FAUX;0
FWDA_32_31_220;3231H220;1536;L/G GRVTY EXTN A;DA_ITEM;DA_ONLY;;;;;12XXXXX8XXXCD;1.00;NO_SOUND;NO_SYNTHVOICE;NO_HYBRIDE;NO_SYSTPAGE;NO_ML;FAUX;VRAI;FAUX;FAUX;0
FWDA_32_31_230;3231H230;1537;L/G MAIN L/G ALTN PWR PACK;DA_ITEM;DA_ONLY;;;;;12XXXXX8XXXCD;1.00;NO_SOUND;NO_SYNTHVOICE;NO_HYBRIDE;NO_SYSTPAGE;NO_ML;FAUX;VRAI;FAUX;FAUX;0
FWDA_32_31_240;3231H240;1538;L/G NOSE L/G ALTN PWR PACK;DA_ITEM;DA_ONLY;;;;;12XXXXX8XXXCD;1.00;NO_SOUND;NO_SYNTHVOICE;NO_HYBRIDE;NO_SYSTPAGE;NO_ML;FAUX;VRAI;FAUX;FAUX;0
FWDA_32_31_250;3231H250;1539;L/G MAIN L/G PRESS TRANSDUCER;DA_ITEM;DA_ONLY;;;;;12XXXXX8XXXCD;1.00;NO_SOUND;NO_SYNTHVOICE;NO_HYBRIDE;NO_SYSTPAGE;NO_ML;FAUX;VRAI;FAUX;FAUX;0
